Property Reference Id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Demand
3611.61.5039,0.89682764,4.6912475,4.652305,-5.252441,2.1280897,-0.8894662,1.4607011,2.4523847,0.05407601,5.629702,-7.2881804,0.2583272,-1.8664392,-5.625268,6.6207404,0.5211047,1.0
3611.61.5039,0.8379901,5.273243,5.078537,-5.628462,2.4084628,-0.97544116,0.7905781,-0.58346,-0.045559544,6.023158,-7.868077,0.041383017,-2.0742612,-6.033019,7.4178705,-2.3988028,1.0
3611.61.5039,-0.2902552,4.140703,4.406528,-4.756544,1.4349667,-0.26112065,0.8427732,3.0009015,0.604099,5.3440914,-7.095608,-0.37164354,-1.2981471,-5.331408,6.469531,1.3444316,1.0
3611.61.5039,0.01475154,4.47487,4.649645,-5.0040913,1.6494391,0.010235354,0.8277598,2.5666795,0.4587489,5.590026,-7.3646326,-0.32557556,-1.5107201,-5.6039333,6.722959,0.4432683,1.0
3611.61.5039,-0.3907353,4.2124133,4.4915094,-4.824721,1.3643553,0.14989352,0.56763947,2.766589,0.6622058,5.462058,-7.3276014,-0.5457009,-1.2805384,-5.4395123,6.62705,0.8160448,1.0
3611.61.5039,0.80888975,5.220019,5.032094,-5.9734077,2.6406038,-1.2154602,1.3560476,0.9382653,-0.054232083,6.046325,-8.262215,0.8306068,-2.3454022,-6.1966996,7.6419396,0.85753864,1.0
3611.61.5039,1.5113496,4.957987,4.7172337,-5.4990997,2.6193132,-1.4438387,2.0421827,2.543741,-0.38358206,5.690022,-7.3712025,0.879873,-2.285253,-5.753304,6.657704,0.83992636,1.0
3611.61.5039,0.38535532,4.489935,4.587167,-5.1071243,1.9110426,-0.780291,1.2241474,2.8413432,0.29210892,5.568069,-7.2733865,-0.020237526,-1.6736768,-5.5372033,6.5866904,0.8208166,1.0
3611.61.5039,3.2109601,10.665909,8.006335,-11.287112,8.897978,-6.4282403,5.995135,0.31748265,-3.0798864,8.985151,-15.168167,5.3516397,-8.301222,-10.771883,14.233744,-0.49722102,1.0
3611.61.5039,0.5101585,4.7128253,4.7407575,-5.3206377,2.0582478,-0.7239653,1.1761874,2.2045941,0.12085428,5.717219,-7.5778575,0.100098066,-1.8404434,-5.7459416,6.8534193,0.33947057,1.0
3611.61.5039,-0.12567326,4.452789,4.6392574,-5.05294,1.7505038,-0.06617785,0.8386632,2.5908673,0.47145006,5.567942,-7.498064,-0.31724384,-1.5327595,-5.6116014,6.8542314,0.9362743,1.0
3611.61.5039,-0.049616925,4.940021,4.988124,-5.636452,2.3713937,-0.6976144,0.6640748,3.0767038,0.78159654,6.0062013,-8.179679,-0.5129215,-1.9429307,-6.088704,7.5105405,1.0097579,1.0
3611.61.5039,0.31338266,6.1666646,5.7435613,-6.978322,3.4016542,-1.5187639,1.3012207,4.986757,0.4384475,7.007663,-10.020353,0.5277683,-2.957207,-7.263908,9.161181,3.358925,1.0
3611.61.5039,0.015314506,4.773599,4.827091,-5.557339,2.1963513,-0.44267046,0.7393164,3.0634646,0.7820363,5.839749,-7.8807464,-0.59017986,-1.7375597,-6.0020647,7.2143292,1.2110125,1.0
3611.61.5039,0.6296753,5.11322,5.0279565,-5.8847246,2.4204245,-0.50702393,0.98260766,3.663884,0.5053386,6.0268035,-8.170855,-0.13866821,-2.0815732,-6.2372665,7.489098,1.1713887,1.0
3611.61.5039,1.3776327,6.4008403,5.8747916,-6.870238,3.487522,-1.5905769,0.47711003,-4.0377526,-0.6249222,6.831463,-9.183915,0.5850461,-2.9574764,-7.1102767,8.735798,-5.822762,1.0
3611.61.5039,1.5948223,5.143658,4.8468685,-5.7047243,2.7590296,-1.3560244,2.088058,2.9316597,-0.37690625,5.847855,-7.6210513,0.94256985,-2.400039,-5.9351044,6.868789,1.1428336,1.0
3611.61.5039,1.089098,6.7873917,6.2599154,-7.4714766,3.7423892,-1.3555351,0.50178486,-2.1780484,-0.19943713,7.3570805,-10.242112,0.32684603,-3.073813,-7.7698693,9.651758,-3.9298494,1.0
3611.61.5039,0.6838326,4.6738296,4.6645207,-5.276299,2.1429908,-0.72531414,1.3904141,2.8501313,0.19504768,5.658355,-7.413031,0.17117839,-1.829686,-5.699211,6.7077575,1.1153039,1.0
3611.61.5039,0.8895616,9.446412,7.862456,-10.251732,6.930767,-6.000581,2.669436,-2.5408502,-0.62935966,8.881455,-14.079205,1.3493565,-5.2923174,-10.38288,13.705754,-3.1872053,1.0
3611.61.5039,-0.19102998,4.496185,4.696738,-5.1247935,1.703538,-0.35684308,0.83541656,2.2253125,0.44747138,5.6225343,-7.5771937,-0.1568529,-1.5284079,-5.650774,6.9612775,0.9884838,1.0
3611.61.5039,0.2786221,4.7024703,4.7726307,-5.2520533,1.9559513,-0.01684625,0.7840634,2.1047518,0.35581347,5.7126346,-7.546724,-0.3885459,-1.716513,-5.798283,6.8984075,0.13135111,1.0
3635.92.5606,-1.278739,6.9377956,6.5632133,-8.169174,4.7093544,-3.2258568,1.2970898,3.7147276,1.4884886,7.625043,-11.957243,-0.6988633,-3.4055793,-8.559345,12.003549,3.5639517,6.0
3635.92.5606,2.0319743,8.303038,7.234616,-9.212125,5.016992,-1.7074262,1.5598006,-0.8950956,-1.0858798,8.649986,-12.385977,1.6222146,-4.409212,-9.3977,11.077277,-2.8742971,6.0
3635.92.5606,3.686816,9.694684,7.6390996,-10.278212,7.6074734,-6.273133,6.0500035,5.1946583,-2.4134107,8.749532,-13.536519,4.558884,-6.504518,-10.121348,12.305201,3.2830539,6.0
3635.92.5606,0.86234564,7.4260416,6.7581162,-8.39912,4.1014304,-0.801929,0.91726345,1.832201,-0.23745513,8.1585455,-11.694147,0.8914306,-3.5765488,-8.830372,10.294951,-0.37228227,6.0
3635.92.5606,3.1329226,10.26844,8.306664,-10.930659,7.6525397,-3.1847463,3.8799486,5.301665,-2.3348768,9.708475,-14.611832,3.8843431,-6.8142166,-10.981871,12.851287,2.2073007,6.0
3635.92.5606,0.99507475,7.4167924,6.647763,-8.139726,4.3989577,-2.3582458,0.5182711,-3.0620458,-0.27979168,7.6446247,-11.355174,0.5364002,-3.7800536,-8.539913,10.566595,-3.112961,6.0
3646.50.4386,0.814518,6.8096695,6.2038627,-7.7432656,3.554727,0.022543173,0.7748054,2.273859,-0.22851549,7.6360574,-10.893714,0.7363033,-3.268622,-8.055507,9.451089,-0.6417895,12.0
3646.50.4386,1.3373132,6.471721,5.8825617,-7.113331,3.6271198,-0.8695273,1.3660849,2.5121953,-0.4923582,7.036123,-9.915657,1.2467628,-3.234541,-7.408687,8.866946,0.34072337,12.0
3646.50.4386,1.1735649,5.2898664,5.0413933,-5.900981,2.62668,-0.97697335,1.5045961,2.521883,-0.25485247,6.1343217,-8.142132,0.684947,-2.35444,-6.27235,7.2803855,0.48804986,12.0
3646.50.4386,0.15539242,6.2744627,5.721495,-7.2399054,3.378677,0.7445075,0.44362313,6.2090406,1.1095134,6.950343,-10.385159,-0.28679118,-2.8697731,-7.40119,9.262952,3.8448684,12.0
3711.06.1988,-2.1819859,3.5918658,4.3498,-4.2068706,0.29659274,1.4030609,-0.88371444,2.8567965,1.7385421,5.2793527,-7.1521363,-1.9824258,-0.3336198,-5.1977997,6.6514673,1.0035876,1.0
3711.06.1988,-1.9506792,3.6773777,4.379873,-4.3678775,0.531529,1.221368,-0.74750423,2.7008615,1.6169459,5.313446,-7.199705,-1.8335394,-0.4811934,-5.247626,6.6876874,0.7116989,1.0
3711.06.1988,-1.382122,6.370174,6.242579,-7.314244,3.4659102,0.6994327,-1.6919432,-1.3683909,1.5981169,7.315299,-11.032083,-1.66623,-2.736141,-7.904011,10.586888,-3.9791129,1.0
3711.06.1988,-0.10053095,4.5640006,4.650101,-5.2572103,1.9423834,-0.81131357,0.6073946,3.958382,0.99308515,5.583056,-7.835882,-0.5885274,-1.6344982,-5.668507,7.130612,1.2069253,1.0
3711.06.1988,0.58538765,5.141203,4.852113,-5.8244762,2.4785838,-0.5897816,1.048291,3.9336996,0.48356017,5.856477,-8.1664915,-0.12924647,-2.2895494,-6.0661464,7.2913017,1.4506695,1.0
3711.06.1988,-2.269647,3.6266828,4.4428787,-4.372382,0.32626218,1.3334551,-1.1251725,2.9023511,1.9511278,5.407135,-7.3372245,-2.1752756,-0.26766944,-5.318206,6.8767724,1.1255015,1.0
3711.06.1988,-1.5933757,4.6194277,5.011677,-5.384703,1.2917506,0.6362113,-0.4267708,3.4430842,1.4823843,6.0792866,-8.523231,-1.4659742,-1.1976961,-6.220304,7.8048177,1.4501045,1.0
3711.06.1988,0.30193973,4.455528,4.564276,-5.1165667,1.915498,-0.83332366,0.9630608,3.0088358,0.6411068,5.5385437,-7.3268213,-0.44577914,-1.6609964,-5.578511,6.644575,0.7930174,1.0
3711.06.1988,2.0865312,10.340485,8.317442,-11.224076,7.556778,-3.8749726,2.1915684,-1.2314221,-0.9893136,9.630965,-14.874665,1.8881528,-6.1973276,-11.149787,13.9474745,-2.2147715,1.0
3711.06.1988,1.9317406,7.7345533,6.8603897,-8.74357,4.7051177,-1.6938704,1.5866177,1.1472616,-0.5369669,8.274361,-11.636255,1.2276193,-4.02465,-8.961757,10.3420925,-1.3960768,1.0
3711.06.1988,-2.3139396,3.6976383,4.497427,-4.330815,0.34422696,1.6138926,-1.1117505,3.5026317,1.8847258,5.4268565,-7.3686314,-2.073095,-0.27842262,-5.3704314,6.899291,1.5032178,1.0
3711.06.1988,-1.0972401,3.8578176,4.37156,-4.51171,0.9607524,0.60025686,0.13080375,2.8565671,1.0489597,5.2815003,-7.0877485,-0.98826885,-0.8963604,-5.2324705,6.502007,0.9682021,1.0
3711.26.7409,0.98095316,5.9378877,5.397237,-6.5251675,4.066383,-2.320796,2.9820192,9.3553295,0.013440301,6.3375483,-9.129811,1.1994184,-3.2286546,-6.7772846,8.542449,6.810127,16.0
3711.26.7409,-0.37811893,5.930599,5.398058,-7.069661,4.403246,-1.7192934,2.193049,9.117489,1.3760237,6.5408683,-10.153707,0.0012507059,-3.3251717,-7.234888,9.744224,5.5693254,16.0
3721.61.6915,1.3198235,5.585263,5.230642,-6.143699,3.321568,-1.3854809,2.2450514,3.8793783,-0.53032815,6.2002482,-8.419122,1.2940131,-2.9176004,-6.441054,7.693774,1.9319887,16.0
3721.61.6915,2.3189359,6.9730525,6.1204,-7.842274,4.376759,-1.4669814,2.2479713,2.2772932,-0.9047656,7.368925,-10.388509,1.7325348,-3.7473338,-7.980602,9.075682,-0.7231992,16.0
3721.61.6915,2.7495182,9.040604,7.3749804,-9.636943,6.702082,-2.328456,3.6590924,5.6157603,-1.6512502,8.57473,-12.957623,3.2448814,-5.7892284,-9.621395,11.769429,4.257749,16.0
3721.61.6915,0.43330246,6.3133187,5.9646764,-7.114397,3.4719849,-0.5804273,0.31745178,-0.3822742,0.2462321,6.9595847,-10.18462,0.13882358,-2.930149,-7.359789,9.579116,-1.8634008,16.0
3721.61.6915,2.97187,8.398257,7.0451155,-9.373981,5.559448,-2.4366472,2.8561578,3.280986,-1.1940651,8.486575,-12.114998,2.3422196,-4.851992,-9.23985,10.492699,0.5174672,16.0
3740.92.8658,1.4358692,5.122266,4.89756,-5.737021,2.6986766,-1.2949431,1.8153162,3.363891,-0.17815904,5.865786,-7.7364163,0.7984627,-2.3350017,-5.9488277,6.9783106,1.4409711,2.0
3740.92.8658,-0.09196561,4.271045,4.5066657,-4.8275714,1.5195568,0.14016582,0.64669156,2.4587598,0.57698935,5.447247,-7.155203,-0.5645091,-1.3402631,-5.4243474,6.5039225,0.528867,2.0
3740.92.8658,1.7106987,7.5065436,6.497787,-8.232549,4.792139,-2.7807047,2.8531744,2.8577662,-1.056339,7.675626,-11.148847,1.7378939,-4.258628,-8.367378,9.991077,0.5075448,2.0
3740.92.8658,1.3674147,6.3330417,5.7751474,-7.191897,3.7814817,-1.5276434,1.9619079,3.218335,-0.35237047,6.969381,-9.66047,0.87342703,-3.130801,-7.37588,8.628212,1.0775226,2.0
3740.92.8658,0.96294266,5.446736,5.1957865,-6.2582297,2.918794,-0.47724292,1.4511967,3.9406922,0.027847826,6.2368054,-8.53728,0.59351367,-2.5604515,-6.4228454,7.712964,1.8064762,2.0
3740.92.8658,-0.51819474,4.2968655,4.6696987,-4.953109,1.4747413,-0.26522794,0.28597197,1.8167561,0.87743026,5.5819387,-7.5508027,-0.81505823,-1.2222519,-5.5722327,6.9915814,0.16136292,2.0
3740.92.8658,-1.5189285,3.8407748,4.4256377,-4.5615234,0.84283775,0.613878,-0.4340673,1.658184,1.5030816,5.3459535,-7.3871884,-1.6418084,-0.6990524,-5.3380237,6.910406,0.7282688,2.0
3740.92.8658,-0.27857056,4.9554625,5.09174,-5.596747,2.0439787,-0.39318112,0.0936602,-0.14000107,0.67216647,6.0126452,-8.177231,-0.6666314,-1.69445,-6.1194797,7.8812604,-1.5959413,2.0
3740.92.8658,-0.5199102,5.1088543,5.232449,-5.8228784,2.374691,-0.809992,0.3228533,2.0658436,0.7088502,6.1493883,-8.600511,-0.4588337,-2.0082355,-6.300854,8.314786,-0.026663054,2.0
3740.92.8658,-1.3892597,6.46293,6.1549253,-8.140926,4.359683,-3.1685295,0.47083753,3.9740303,2.537094,7.3289213,-11.896499,-1.2709571,-2.9419322,-7.945578,11.58701,3.1270113,2.0
3740.92.8658,0.85623384,5.2563615,5.103084,-5.8922358,2.742904,-1.6839975,1.833899,3.8562047,0.011406078,6.0786695,-8.338049,0.8618292,-2.3752804,-6.13274,7.7138534,2.5681798,2.0
3740.92.8658,-0.7635915,4.1726713,4.53893,-4.826377,1.3302301,0.33392724,0.33910587,2.7540512,0.92776865,5.5014462,-7.3919296,-0.8261664,-1.1946994,-5.4892373,6.8139834,0.7565997,2.0
3780.26.5695,-0.35319695,5.28814,5.366664,-6.037433,2.679293,-0.46419474,0.6241777,2.0069544,0.27787656,6.266916,-8.880441,0.017636782,-2.1672888,-6.5423174,8.454461,1.3570856,2.0
3780.26.5695,0.45888835,5.0513954,5.0150924,-5.7850695,2.5908036,-1.0455335,1.2814963,3.1687722,0.39057663,6.0496497,-8.068603,0.14812642,-2.107541,-6.2223263,7.493135,1.7919633,2.0
3780.26.5695,0.7863894,5.8210754,5.5920925,-6.5500603,2.8368537,-0.374321,1.0352548,2.6429577,0.20658292,6.729561,-9.144588,0.3339832,-2.4573953,-7.0142365,8.251822,0.25894502,2.0
3780.26.5695,-1.2828308,4.041017,4.5222797,-4.565991,0.8819924,0.9764537,-0.20925401,2.3336039,1.1430391,5.438176,-7.374622,-1.2799786,-0.8930881,-5.4136477,6.798256,0.43487465,2.0
3780.26.5695,-1.4058707,3.9325776,4.4540887,-4.4790306,0.8021728,1.0044107,-0.24892096,2.4692585,1.1609901,5.368149,-7.290657,-1.3084923,-0.81592035,-5.329062,6.688661,0.53946465,2.0
3780.26.5695,1.670559,7.612261,6.8693643,-8.638981,4.3712378,-0.4401208,1.2226346,4.019479,-0.34545654,8.376359,-11.674972,0.9765256,-3.8161364,-8.895957,10.229529,0.5963632,2.0
3780.26.5695,-1.2649403,4.5625343,4.810679,-5.9236407,2.5249486,-1.2911531,0.16096075,3.485197,1.7277774,5.7358513,-8.848072,-1.1099695,-1.5630908,-6.064461,8.366535,2.768829,2.0
3780.26.5695,2.223692,8.824311,7.1748776,-9.40004,7.21345,-4.264026,5.6025925,11.935761,-1.1372147,8.2068205,-12.816371,3.213112,-6.082161,-9.611769,12.099421,8.458855,2.0
3780.26.5695,-2.036392,3.952491,4.191312,-5.2176604,1.6878173,0.3549284,-0.6737952,5.509403,2.642925,5.238967,-7.9559298,-2.382413,-1.1042957,-5.4850883,7.3131933,2.5125053,2.0
3830.26.8233,2.6718676,7.885341,6.6202917,-9.011347,5.5786476,-2.1538684,3.2148218,5.558266,-0.8882228,7.9974003,-11.740602,2.4114623,-4.7901955,-8.765067,10.293161,2.6440048,4.0
3830.26.8233,0.2485365,6.5785255,5.80176,-7.5112176,4.1410856,-0.062054932,-0.29817912,-0.35109293,0.3440238,6.815345,-10.544844,0.08947168,-3.5178778,-7.4657946,10.139508,-0.9256182,4.0
3830.26.8233,0.096506104,5.7874784,5.692283,-6.4105163,2.6334019,-0.14714256,0.61122096,3.5120137,0.40781793,6.837965,-9.41372,-0.114851676,-2.361968,-7.0876656,8.511097,0.90119976,4.0
3830.26.8233,1.0406772,7.484117,6.63783,-8.000098,4.662846,-3.9053354,2.0430524,1.8130672,0.3363796,7.729311,-11.351438,0.6460146,-3.6435657,-8.436868,10.841336,-1.5981264,4.0
3830.26.8233,-0.90014166,4.5703335,4.7927985,-5.165621,1.6073666,-0.38413233,0.5520116,2.602234,1.0140638,5.720731,-8.077058,-0.85254544,-1.4437804,-5.914344,7.3988204,0.20694114,4.0
3830.26.8233,-0.008508859,5.116668,5.1082306,-5.8528028,2.4722605,-0.72155803,0.7821519,2.3651254,0.24711329,6.0931773,-8.537625,0.098209076,-2.0614908,-6.3832445,7.786223,0.5175646,4.0
3830.26.8233,1.4176322,8.39459,7.1080875,-8.829015,6.7156982,-5.3882585,3.592602,3.737932,-1.1607426,8.019474,-12.41449,2.2917964,-5.3176045,-9.160881,12.192263,1.1921732,4.0
3830.26.8233,0.4067882,7.8676834,6.595255,-8.586234,5.43559,-0.30879387,2.0352516,1.4328234,-0.50757706,7.669439,-11.834182,0.72588825,-4.8976765,-9.030818,10.868005,-0.9016919,4.0
3830.26.8233,1.1654854,7.764686,6.811391,-8.564179,5.088308,-2.3138354,2.418471,5.085664,-0.20989057,8.109897,-11.714008,1.2823242,-4.3430223,-8.943834,10.685091,1.9471623,4.0
3830.26.8233,-0.88686585,5.1193976,5.334715,-5.8599377,1.9354589,0.6092108,-0.72046804,1.8799918,1.3759516,6.4142103,-9.042932,-1.3692081,-1.5704092,-6.635753,8.253238,-0.5091577,4.0
3830.26.8233,1.5799854,7.726096,6.776818,-8.221247,4.6857133,-2.3160715,2.2976477,3.920148,-0.3064561,7.91165,-11.349313,1.37248,-3.9846075,-8.641449,10.439602,0.70133495,4.0
3830.26.8751,-1.1970286,4.892099,4.6675158,-5.8084226,3.2144096,1.607626,-0.07251179,6.2439995,1.7036296,5.4903207,-8.980959,-1.160249,-2.7352912,-6.081795,8.565477,1.7974848,4.0
3830.26.8751,-0.54836607,5.5476093,5.3037014,-6.9215603,3.5370114,-0.114203684,0.8848875,5.4506993,2.091695,6.310347,-9.94872,-1.3548559,-2.3653812,-7.0148215,9.392314,2.933969,4.0
3830.26.8751,-1.8342886,5.3401914,5.6390266,-6.479963,2.4254475,1.076228,-1.3455235,-0.24500616,1.5871533,6.677634,-9.984277,-1.7487856,-1.8322471,-7.190305,9.23627,-1.3534524,4.0
3830.26.8751,-2.3940697,4.0558195,4.6850343,-4.8535132,0.90931356,1.037257,-1.3998657,1.2649895,1.9058241,5.570859,-8.020532,-2.285044,-0.67164385,-5.765959,7.5906134,0.21238652,4.0
3830.26.8751,0.037025616,6.737103,6.224058,-7.2667985,3.8372176,-3.6861377,1.6805204,0.22218664,-0.08347554,7.1480236,-10.524294,0.3112009,-3.1025195,-7.9126143,9.944114,-1.2879062,4.0
3830.50.9754,0.365538,5.754372,5.184683,-6.3419876,3.5311906,-0.73502356,1.7982756,7.8732834,0.45698392,6.101968,-9.286393,0.80715716,-3.1466632,-6.611193,8.67928,5.5006433,0.0
3830.50.9754,-0.881639,4.2843013,4.631727,-4.936214,1.374403,0.4099746,0.087711036,2.242139,0.95857555,5.5448265,-7.6434216,-0.9936419,-1.2105719,-5.6017942,7.0114026,0.5443961,0.0
3830.50.9754,-3.009872,5.218094,5.3917456,-6.948526,3.3741593,-1.3513561,-0.5563554,6.6728525,3.400766,6.4465427,-11.093873,-1.9816649,-2.0828726,-7.1543036,10.862476,5.108717,0.0
3830.50.9754,-3.2171419,4.917407,5.0232162,-6.267364,3.036545,-0.6591662,-1.8845936,-0.030457506,3.2473774,5.8995833,-10.102026,-3.4396558,-1.8479929,-6.6720343,10.300289,-1.9032751,0.0
3830.50.9754,0.78044754,4.861119,4.7820616,-5.377227,2.2239988,-0.97446644,1.3486946,2.0241358,0.018368894,5.7340245,-7.487697,0.24507849,-1.9522743,-5.7608447,6.9065347,0.37662172,0.0
3830.50.9754,-1.8710153,3.6285498,4.310464,-4.3449607,0.63636965,0.44887522,-0.73459977,2.1407418,1.7694004,5.159939,-7.175646,-1.9496777,-0.5257083,-5.1780434,6.762507,0.6346942,0.0
3830.50.9754,-1.5540825,3.8460453,4.4773197,-4.5968785,0.7964908,0.6469108,-0.41875905,2.5379837,1.4943566,5.405838,-7.40811,-1.5558105,-0.7524124,-5.3884954,6.894245,0.789446,0.0
3830.50.9754,-1.893103,3.942371,4.5339837,-4.7024717,0.7923622,1.1436121,-0.52742004,3.4188342,1.6631289,5.5160785,-7.623486,-1.7455908,-0.7050134,-5.541196,6.9862394,1.520882,0.0
3830.50.9754,-1.5540825,3.8460453,4.4773197,-4.5968785,0.7964908,0.6469108,-0.41875905,2.5379837,1.4943566,5.405838,-7.40811,-1.5558105,-0.7524124,-5.3884954,6.894245,0.789446,0.0
3830.50.9754,-1.3677951,5.3294654,5.4140363,-6.166569,2.5599437,-1.1065384,-1.7645189,-3.8476872,1.4817802,6.077404,-9.175559,-1.4205612,-2.0121694,-6.566776,9.188799,-4.093636,0.0
3830.50.9754,-1.7196252,5.0518985,5.0072823,-6.0617113,3.4084055,-1.7552602,0.4917327,7.4262877,2.5087352,5.7350154,-9.38913,-1.7054683,-2.2919216,-6.4417987,9.21429,4.637199,0.0
3830.50.9754,-0.43340686,6.416549,5.6262746,-7.621765,4.824186,-1.345245,2.5379722,11.653718,1.6039062,6.528228,-11.111866,0.13355668,-3.9188726,-7.60389,10.51441,8.609942,0.0
3830.50.9754,-1.9453444,4.3944535,4.828967,-5.3268986,1.4381372,0.97719496,-0.3821705,3.222989,1.6647415,5.797763,-8.332517,-1.7703805,-1.21639,-6.039668,7.612575,1.8196189,0.0
3830.50.9754,-1.3412814,5.343556,5.1974435,-6.1922607,2.5366085,1.2490175,-0.116340004,5.7705646,1.6326216,6.262654,-9.293043,-1.3006917,-2.1995091,-6.7734838,8.58267,4.8338366,0.0
3830.50.9754,-0.17746252,5.7160187,5.310267,-6.3074827,3.2950728,-1.0116998,1.6126449,9.208451,0.58197993,6.275623,-9.292901,0.18853024,-2.803152,-6.686081,8.495863,7.0838556,0.0
3830.50.9754,0.66031694,5.4149537,5.219086,-6.1481404,2.7573,-0.24848932,1.0865178,2.919795,0.15842539,6.2735004,-8.529073,0.2717309,-2.40165,-6.5050087,7.724321,1.0906317,0.0
3830.50.9754,-2.356485,3.3847103,4.126344,-4.0670958,0.23722982,1.9160805,-1.5044839,2.9330962,1.8652843,5.050318,-6.9080615,-2.2167897,-0.1886423,-4.9372425,6.4355464,0.74588436,0.0
3830.50.9754,-1.1775323,6.1599584,5.9406133,-7.6207595,3.820243,-3.3390808,0.64804786,5.2240596,2.3066874,7.0203366,-11.1548605,-0.86395216,-2.7730243,-7.472833,11.133579,3.8807163,0.0
3830.50.9754,-0.20384178,5.1660767,5.046145,-5.75174,2.6678984,-0.9673217,1.0318904,5.8880687,0.7885944,5.9960337,-8.54958,-0.06892239,-2.305676,-6.2901177,7.783271,3.8655965,0.0
3830.50.9754,1.7941422,8.881101,7.4041677,-9.180165,6.5367174,-2.9670062,3.325077,5.1097684,-1.1337098,8.324741,-12.595908,2.1413484,-5.419457,-9.6755905,12.19783,2.600914,0.0
3830.50.9754,-0.17746252,5.7160187,5.310267,-6.3074827,3.2950728,-1.0116998,1.6126449,9.208451,0.58197993,6.275623,-9.292901,0.18853024,-2.803152,-6.686081,8.495863,7.0838556,0.0
3830.50.9754,-1.5260533,5.476822,5.333786,-5.7327294,2.6694913,-1.3942304,0.7597369,5.701647,0.86542964,6.0777082,-9.114194,-0.24659039,-2.4998536,-6.6146536,8.824521,5.3497677,0.0
3830.50.9754,-3.009872,5.218094,5.3917456,-6.948526,3.3741593,-1.3513561,-0.5563554,6.6728525,3.400766,6.4465427,-11.093873,-1.9816649,-2.0828726,-7.1543036,10.862476,5.108717,0.0
3830.50.9754,-3.6007018,5.5656567,5.528399,-7.4183064,3.7084703,-1.4850934,-0.7773189,6.666866,4.116828,6.5929265,-11.856622,-2.7931488,-2.5033543,-7.493073,11.590331,5.143493,0.0
3830.50.9754,0.365538,5.754372,5.184683,-6.3419876,3.5311906,-0.73502356,1.7982756,7.8732834,0.45698392,6.101968,-9.286393,0.80715716,-3.1466632,-6.611193,8.67928,5.5006433,0.0
3830.50.9754,-3.1027877,5.0015364,5.0645604,-6.060389,3.1239512,-0.12212085,-2.282991,1.0008017,3.1617658,5.5549865,-9.645148,-2.865037,-2.388976,-6.497371,9.930494,3.119531,0.0
3830.50.9754,1.0860015,5.814303,5.3545265,-6.508615,3.3974774,-1.2567989,1.9207221,5.332456,-0.10187696,6.4722924,-8.859586,0.82392997,-2.9639957,-6.7620883,7.939592,3.3170786,0.0
3830.50.9754,1.2651167,7.6394367,6.688697,-8.220849,5.3741097,-4.3670454,2.584321,2.3339999,-0.79388636,7.6052513,-11.40988,2.096248,-4.24405,-8.536568,10.813792,0.08300444,0.0
3830.50.9754,1.3789105,5.546276,5.122673,-6.2122483,3.1622186,-1.6546372,2.133285,4.6218104,-0.050112102,6.136702,-8.407369,0.69192374,-2.6530807,-6.4120383,7.552797,2.181386,0.0
3830.50.9754,-0.6502539,5.369713,5.4530287,-6.2349052,2.0652232,0.7327382,0.1204919,2.932807,0.7658482,6.6214933,-9.291098,-0.68160385,-1.8865883,-6.8811536,8.376159,0.50969243,0.0
3830.50.9754,1.2590516,7.8568172,6.933262,-8.591489,5.2152452,-3.9685738,2.7108858,2.2588296,-0.42767087,7.959053,-11.637048,1.5254762,-4.2267976,-8.98151,11.085527,1.165801,0.0
3830.50.9754,-1.8710153,3.6285498,4.310464,-4.3449607,0.63636965,0.44887522,-0.73459977,2.1407418,1.7694004,5.159939,-7.175646,-1.9496777,-0.5257083,-5.1780434,6.762507,0.6346942,0.0
3840.76.7475,1.6308111,11.252251,8.560787,-11.9212885,9.443507,-6.7678137,4.8058043,1.9909863,-1.938134,9.77086,-16.568947,3.828763,-8.20851,-11.769103,16.151695,0.44142655,43.0
3840.76.7475,2.4048243,10.852654,8.980895,-12.142702,7.779341,-4.0898857,2.8397102,0.38022453,-0.9074086,10.57008,-16.400251,2.4571512,-6.562966,-11.99249,15.209861,-1.8390591,43.0
3840.76.7475,-0.015802553,8.139185,7.268026,-9.289172,4.7029834,-0.31526706,-0.32579947,-1.2900953,0.6997228,8.767392,-13.206483,0.35292456,-4.192405,-9.570852,12.573528,-3.4792156,43.0
3840.76.7475,0.98764515,10.337783,8.42332,-11.541883,8.865874,-6.4312735,3.3490777,0.81225437,-0.13461368,9.615854,-15.973262,1.5771132,-6.7215414,-11.53617,15.936412,-0.8105942,43.0
3840.76.7475,0.77193457,9.414189,7.767104,-10.143338,7.203789,-5.570138,2.646911,0.8919435,0.10478332,8.810288,-14.151795,0.85963434,-5.377032,-10.31673,14.099292,-1.3186386,43.0
3840.76.7475,-3.816292,4.7699747,4.9803395,-6.037998,1.7936491,2.8816633,-4.0972657,-1.6246313,3.5651224,6.120075,-9.905963,-4.3328843,-1.1017704,-6.74207,9.6772995,-4.9992275,43.0
3840.76.7475,0.8398048,9.653751,7.945557,-10.4997635,7.821038,-6.1163263,2.8815544,0.12710698,-0.08889735,9.023593,-14.839888,1.387409,-6.0501146,-10.690087,14.942664,-1.4712776,43.0
3859.61.6915,1.3736396,4.7296495,4.5758257,-5.2756896,2.4184208,-1.3472607,1.9913281,2.7661417,-0.26868355,5.5172405,-7.119749,0.7476583,-2.1110811,-5.5539694,6.4216313,1.0564623,2.0
